 ,Mean,StdDev,Min,Max
1,796.236,120.478,354,2008
2,732.391,125.276,326,1937
3,980.226,233.547,367,3629
4,808.192,205.570,340,3005
5,1405.373,470.591,522,5455
6,850.462,220.395,355,3475
7,1372.611,400.355,559,5822
8,1261.947,380.783,530,4915
9,1597.808,449.886,652,5596
10,1514.910,459.877,667,5463
11,1554.368,464.381,711,5507
12,1147.620,313.077,604,3999
13,1481.684,540.916,617,7234
14,1122.240,365.070,550,4939
15,1198.920,364.785,579,5293
16,1282.591,405.205,459,5683
17,1443.645,514.469,488,5267
18,1351.301,380.772,454,4458
19,1064.052,340.940,422,4975
20,893.099,234.761,330,3181
21,862.562,210.656,337,3699
22,701.365,150.370,286,1971
23,704.808,113.181,344,1247
24,789.401,195.765,335,7962
25,885.243,254.125,419,3921
26,1131.235,421.955,364,5562
27,1538.583,532.038,450,5472
28,1236.506,433.540,459,6323
29,920.883,274.900,419,3398
30,795.528,168.839,427,4085
31,1332.390,439.247,452,3585
32,1788.390,574.018,668,5057
33,1350.949,328.758,544,2941
34,1564.383,560.441,672,6175
35,1455.128,615.083,640,6575
36,2671.186,775.115,892,8178
37,2145.134,652.808,795,7075
38,2125.980,707.834,735,6402
39,1680.109,489.421,633,5103
40,1578.018,631.944,527,6093
41,799.621,169.271,379,2350
42,820.512,223.410,369,3519
43,820.884,243.961,326,3590
44,672.369,123.499,352,1994
45,688.932,80.155,284,987
46,650.208,108.181,337,1646
47,784.237,167.681,325,7718
48,746.262,188.780,354,2816
49,790.915,125.735,361,4767
50,741.055,163.924,351,2644
51,712.135,113.657,345,2025
52,673.102,116.459,341,1957
53,927.872,268.113,405,3500
54,2012.149,763.224,546,5512
55,1671.762,543.204,536,4696
56,1953.391,575.567,755,6689
57,1692.556,549.749,499,4828
58,1894.435,549.982,744,5400
59,1834.598,688.392,589,7930
60,1654.195,508.024,515,5515
61,1383.887,432.955,525,5354
62,1259.903,433.049,438,4212
63,1011.978,328.673,412,5604
64,1059.466,351.404,351,4899
65,867.849,242.657,390,4541
66,656.578,120.469,286,1821
67,605.411,74.150,335,870
68,600.389,70.676,299,2836
69,665.418,92.904,311,2542
70,611.146,73.130,291,2714
71,703.522,107.060,321,4117
72,752.264,144.151,296,1766
73,743.378,127.307,338,3205
74,734.235,135.932,302,2296
75,866.255,241.861,379,3980
76,927.112,204.967,320,2572
77,1066.489,321.734,443,5376
78,728.160,114.505,327,1678
79,1042.900,287.126,510,3276
80,797.559,188.373,325,2841
81,1221.248,340.317,421,3977
82,720.831,133.082,322,1899
83,858.161,217.374,301,2753
84,633.227,122.427,367,1231
85,734.146,126.975,295,2205
86,679.171,128.679,299,1344
87,785.117,166.983,288,2842
88,651.813,98.061,284,1350
89,696.100,40.450,526,973
90,884.620,75.720,626,1197
91,891.024,117.388,633,1849
92,761.333,53.117,546,1029
93,841.571,73.468,604,1246
94,760.571,58.285,555,1349
95,930.993,139.752,660,1864
96,882.537,119.820,616,1596
97,967.085,138.877,682,1842
98,885.818,94.215,586,1432
99,782.778,61.208,577,1197
100,849.898,138.303,593,1587
101,1156.767,278.099,617,2707
102,1164.517,228.065,758,2371
103,1331.615,266.648,860,2510
104,807.051,83.963,558,1277
105,960.531,84.500,680,1888
106,1044.004,98.432,687,1544
107,1274.958,239.587,785,2197
108,1390.852,216.391,883,2450
109,1277.321,259.619,795,2435
110,1350.829,278.999,780,2546
111,1012.536,151.834,710,1822
112,1228.249,230.152,751,2502
113,1497.149,387.898,725,3072
114,1613.439,358.620,873,2968
115,1561.589,381.276,860,3254
116,1535.374,355.279,805,2966
117,1263.386,196.478,840,2117
118,1563.141,323.724,883,2837
119,1938.812,421.186,906,3537
120,1761.924,370.669,916,2886
121,1252.239,99.650,919,1758
122,1373.317,216.262,708,2200
123,1138.525,238.821,718,2630
124,1188.579,110.779,832,1723
125,1611.112,348.270,787,3142
126,1202.520,113.627,795,1558
127,1851.300,331.697,1100,3240
128,1077.945,178.514,659,1808
129,1055.087,163.103,747,1870
130,1392.112,218.151,857,2707
131,916.615,88.306,673,1317
132,1245.363,204.313,821,3234
133,1251.853,328.777,825,3940
134,1481.122,420.553,800,3311
135,1230.310,293.121,645,2674
136,1287.786,301.944,689,2648
137,1181.834,320.947,679,2472
138,1322.727,350.693,794,2559
139,1591.343,522.095,863,4557
140,1391.274,301.523,760,2706
141,1389.558,261.682,801,2408
142,1234.988,347.923,684,3248
143,1012.574,166.318,617,1743
144,1439.201,385.732,768,3510
145,1082.545,57.599,813,1359
146,1130.041,194.257,687,2204
147,934.213,141.440,563,1647
148,900.664,71.740,574,1130
149,891.221,178.243,544,2186
150,1000.338,56.308,717,1195
151,1063.645,225.315,643,2399
152,755.691,65.291,529,1047
153,886.678,83.824,638,1359
154,722.943,49.329,440,1105
155,849.232,53.433,619,1143
156,812.072,57.988,489,1106
157,851.734,80.230,589,1117
158,713.627,83.100,510,1075
159,971.528,108.467,657,1454
160,943.444,140.908,630,1832
161,834.105,134.622,562,1502
162,1029.800,224.853,507,3921
163,916.937,194.128,580,1741
164,1046.446,274.930,568,2389
165,1026.816,232.998,622,2118
166,1368.514,387.816,721,4858
167,1660.646,463.319,847,3502
168,1897.252,450.598,986,3678
169,1476.262,434.628,758,3632
170,1374.533,318.385,711,2734
171,944.384,143.206,639,1583
172,1466.464,347.647,800,3153
173,1130.135,125.532,748,1610
174,946.899,176.464,679,1905
175,862.370,119.128,583,1374
176,873.170,144.194,579,1573
177,713.902,59.765,532,1064
178,922.770,146.461,646,1777
179,1108.002,208.663,728,2476
180,2076.205,484.316,913,3585
181,1142.208,241.296,683,2021
182,1669.035,411.259,920,3162
183,1323.870,263.705,780,2434
184,2482.601,609.414,1069,4444
185,1421.162,305.244,807,2650
186,1220.273,100.169,919,1700
187,1575.054,323.556,879,2941
188,1081.675,148.251,703,2337
189,1782.982,469.722,880,4100
190,2268.483,732.039,1047,5529
191,1166.280,109.710,772,1773
192,2899.116,531.743,1576,4596
193,1870.160,402.958,1059,3391
194,2499.470,595.803,1173,5113
195,2539.033,553.937,1170,4452
196,2756.463,661.205,1257,5502
197,2318.775,416.186,1309,3713
198,2161.366,467.048,1135,4311
199,2419.578,654.802,1000,5342
200,1791.863,576.034,891,4140
201,2351.630,787.951,1040,5381
202,2600.231,726.837,1142,5527
203,1483.740,343.375,875,2907
204,1754.285,379.280,954,3100
205,1922.044,433.695,973,3230
206,1653.579,454.971,790,3236
207,2379.429,760.234,1051,5926
208,1671.263,476.653,820,3429
209,894.017,147.415,624,2122
210,852.592,105.524,537,1180
211,888.334,128.541,588,1652
212,792.956,122.113,469,1077
213,919.659,205.380,665,2312
214,1020.678,211.303,632,1924
215,896.194,83.500,570,1119
216,993.161,226.912,605,2099
217,902.678,216.133,580,3006
218,669.388,74.295,462,1054
219,751.761,63.811,558,1011
220,782.884,57.096,569,1179
221,769.374,46.244,577,987
222,700.601,46.472,535,873
223,797.084,40.521,614,965
224,859.344,66.039,588,1100
225,724.959,35.604,581,922
226,675.444,54.366,498,867
227,687.095,44.699,505,907
228,805.682,77.492,551,1394
229,795.266,72.059,576,1125
230,781.594,90.683,535,1216
231,895.934,147.164,606,1651
232,692.978,85.972,479,1156
233,816.852,103.158,558,1234
234,869.107,107.297,590,1357
235,916.380,53.722,627,1129
236,842.691,109.349,584,1354
237,886.577,139.264,599,1502
238,850.883,83.119,518,1086
239,686.353,56.018,465,949
240,946.209,73.479,662,1154
241,763.999,81.533,552,1266
242,684.433,48.981,536,894
243,856.146,145.778,610,1529
244,765.621,78.300,519,1125
245,818.301,115.937,525,1265
246,934.412,218.674,635,2725
247,1264.731,203.463,779,1993
248,1313.276,314.553,740,2369
249,2352.079,500.091,1133,4195
250,3050.680,532.695,1743,5267
251,1425.668,324.989,798,2849
252,2064.070,432.364,1048,3824
253,1829.976,431.484,987,3211
254,1493.367,351.863,835,2866
255,2351.376,479.239,1153,4289
256,2299.805,481.220,1148,4165
257,1422.309,381.046,785,3344
258,1313.245,279.941,757,2642
259,2198.951,490.349,997,3769
260,1784.289,423.439,994,3117
261,1784.484,464.773,1002,4369
262,2230.418,483.336,1036,4091
263,1448.004,277.987,799,2669
264,1632.632,353.412,850,3625
265,2118.157,431.666,1180,3607
266,1316.406,208.463,864,2123
267,1845.142,529.355,895,4334
268,2086.245,511.968,930,4111
269,1329.755,361.842,779,3089
270,1630.646,405.931,892,3459
271,1320.742,264.202,761,2432
272,1435.698,317.224,806,2950
273,1192.010,268.024,681,2317
274,1097.342,263.602,601,2436
275,920.095,138.663,578,1356
276,1063.370,277.710,639,4467
277,1293.783,228.286,751,2343
278,990.787,185.753,653,1973
279,1210.458,251.839,715,2347
280,1334.202,314.254,677,2943
281,810.837,142.723,463,1556
282,1069.431,157.979,692,2249
283,896.466,189.574,594,1832
284,723.642,46.913,532,884
285,773.094,83.942,558,1323
286,657.626,64.512,490,1159
287,680.094,38.237,526,870
288,724.105,31.327,568,853
289,686.010,48.750,484,853
290,647.473,39.931,480,813
291,710.858,36.450,485,855
292,689.534,45.393,508,863
293,727.454,39.567,529,905
294,833.633,132.050,561,1538
295,705.822,46.509,520,881
296,631.091,48.386,453,788
297,688.236,39.038,505,835
298,720.825,33.091,555,865
299,741.471,55.273,542,996
300,916.477,47.321,739,1230
301,721.097,74.116,491,1089
302,870.165,56.778,611,1083
303,710.909,52.263,541,1078
304,1007.359,106.894,714,1412
305,946.169,52.349,706,1136
306,777.159,120.536,591,1690
307,877.687,110.784,584,1363
308,731.322,121.250,482,2026
309,818.159,65.789,570,1393
310,825.538,61.430,621,1095
311,805.010,67.326,616,1247
312,1027.636,272.486,720,2465
313,861.068,200.784,525,2365
314,892.927,137.229,608,2024
315,952.930,168.986,643,1761
316,1186.882,155.638,780,1902
317,1105.168,158.271,759,1793
318,937.158,100.925,640,1589
319,1179.511,280.175,641,2356
320,791.300,91.896,548,1620
321,1011.312,114.584,647,1678
322,730.594,38.588,549,928
323,1092.070,185.479,717,1770
324,1062.129,169.763,731,1761
325,985.432,185.962,596,1783
326,965.161,242.303,672,2841
327,839.908,90.541,588,1234
328,689.726,48.078,532,1059
329,1132.282,193.200,761,2033
330,1252.815,176.807,840,2031
331,1116.583,256.529,665,2511
332,903.089,76.873,666,1206
333,784.954,73.899,554,1643
334,918.316,86.358,596,1203
335,1212.730,146.112,756,1824
336,872.675,76.477,646,1327
337,942.687,90.187,670,1230
338,669.525,51.438,509,884
339,961.442,78.254,610,1231
340,732.642,42.458,558,896
341,762.715,52.638,499,1127
342,937.392,91.498,608,1317
343,752.432,75.750,547,1085
344,788.675,87.213,510,1008
345,722.331,47.729,539,1118
346,952.363,68.672,686,1344
347,946.676,74.709,647,1316
348,768.113,61.780,582,1117
349,884.917,88.582,654,1254
350,671.947,45.781,479,861
351,854.798,63.526,601,1163
352,789.451,58.837,589,1115
